lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
6.5,7,Troy St.,Southern Miss.,5.5,,3.32,7,6.63,-3.79,1.04,0.81,1.303,1.9,2.1,0.5,2.7,4.49,-3.35,2,4.007727,4,,3.54,2.98,2.37,5.48,4.01,4,1.6077,4.18,,,2.69,0,5.2226048072,6.53,0.6,4.339585753,,5.23,-4.4273,3.3098846334,,,,11.05,2.7,0.0924349104,4.2,2,6.62,0.548,0.48,5.51,,,2.9637188832,2.9705680286,3.15,0.4299411837,0.5725271627,6
-6.5,-32.5,Notre Dame,Stanford,-22,,-25.02,-32.5,-33.95,-29.9,-12.866,-28.02,-18.665,-34.2,-31,-31.6,-30.3,-11.89,-32.84,-20.5,-29.58226,-27.5,,-24.25,-23.34,-24.69,-28.41,-32.05,-37,-24.8077,-30.21,,,-28.04,0,-30.34512384,-30.48,-25.06,-20.89381381,,-24.78,-31.9378,-29.28364305,,,,-35.125,-30.8,-3.573388537,-24.15,-24,-26.13,-27.749,-26.12,-19.24,,,-26.98530783,5.6518530386,-27.8845,0.5932911382,0.0552630974,-31.5
-3,-3,Boston College,Syracuse,12,,5.69,-3,1.83,-2.29,10.289,3.11,13.369,-2.3,2.4,1.3,4.5,6.37,0.69,8,3.830835,6.7,,3.41,1.77,8.37,-0.44,2.62,2,0.2738,4.76,,,0.62,0,5.3352421557,0.66,0.11,4.304730675,,4.64,1.8268,-2.463655555,,,,2.8,2.6,11.799776716,9.821,1,4.58,-2.837,1.72,8.81,,,3.769563364,3.851403627,2.955,0.6157644019,0.5909174291,-1.5
4.5,3.5,Cincinnati,TCU,6.5,,3.38,3.5,0.7,7.75,4.216,2.3,4.561,5.4,5.2,6.3,-0.7,3.57,4.82,11.5,1.62031,-0.1,,3.42,3,5.89,1.48,0.4,1,2.9241,2.76,,,0.17,0,4.772564983,2.21,-2.4,3.206408075,,3.48,4.6813,-2.235718922,,,,11.5,1.1,0.6687887212,4.2,-3,3.47,-1.233,3.38,-2.08,,,3.2723337647,3.0822150516,3.38,0.4960304328,0.5798810521,3.5
3,3,Vanderbilt,Tennessee,0.01,,-1.81,3,0.91,0.58,0.239,3.11,0.747,-0.9,0.1,-1,-1.5,0.09,7.27,12.5,-0.6759567,2.3,,2.17,3.13,3.04,-0.21,-0.42,-1,1.9096,0.16,,,2.43,0,-1.488956912,-3.65,-1.15,1.031096811,,0.9,-0.0435,-11.44900898,,,,-4.75,1.9,-0.259955506,2.1,-2,-2.12,-2.904,4.96,2.54,,,0.8024811368,3.0180985339,0.1995,0.4617282054,0.5197287687,2.5
-2.5,-2,Texas A&M,Texas,-9.5,,-4.95,-2,-2.03,4.47,-7.557,-0.45,-13.115,-5.8,-5.1,-6.3,-4.5,-4.34,3.38,7,-3.78804,-3.4,,-0.55,0.35,-2.56,-0.66,-3.37,-1,0.3809,-3.04,,,0.55,0,-3.435160166,-5.27,-3.39,-3.054540765,,-2.69,2.7224,-2.890682237,,,,-3.955,-1.3,-10.51597533,-1.3265,-7,-6.63,-3.77,-0.83,0.89,,,-2.576787919,3.7627605315,-3.047270383,0.4899885139,0.4374821881,-2
9,9,South Alabama,Texas St.,11.5,,7.99,9,10.88,7.71,4.836,7.46,14.91,5.6,6.1,6.5,8.9,9.32,5.76,9,10.04122,7,,9.34,9.13,10.98,8.46,10.15,8,7.3187,10.47,,,5.77,0,10.483983706,6.6,5.69,10.745555586,,8.54,9.019,-2.537687195,,,,-2.3,8.4,1.2416603916,9.45,3,3.9,9.872,6.38,2.87,,,7.9678015603,2.9050926589,8.43,0.4819902517,0.6885837757,9
7,7.5,Army,Texas-San Antonio,11.5,,6.76,7.5,14.61,5.52,4.166,3.19,7.706,4.4,5.7,6,4.5,6.77,4.67,-1.5,13.24298,7.5,,10.83,10.92,8.77,13.89,9.05,10,8.2313,9.58,,,8.32,0,9.6755026285,6.18,13.42,9.86750707,,4.15,2.084,23.760818809,,,,23.275,8.7,0.2139997892,10.15,4,14.01,14.314,9.57,6.17,,,8.5761128868,4.4193963434,8.51,0.518579369,0.69796126,7.5
28.5,30,Charlotte,Tulane,32.5,,27.77,30,28.73,32.33,31.247,26.5,27.49,31.5,32.3,33,28.8,19.03,31.06,20,32.38852,27,,29.65,27.88,34.79,29.59,29.09,22,28.3204,29.29,,,28.06,0,31.779691959,31.72,30.85,34.622887161,,24.87,29.6628,25.658676812,,,,37.75,29.4,15.607765876,38.619,24,34.38,29.385,25.97,32.9,,,29.795402608,4.1071713434,29.62,0.4964574921,0.9648815535,30
7.5,8.5,UAB,Tulsa,6,,4.54,8.5,5.96,7.26,3.783,3.43,6.77,4.4,5.4,5.5,8.4,8.26,5.06,-0.5,4.690533,3.5,,6.73,5.27,4.18,11.69,7.09,7,3.3353,7.06,,,7.35,0,6.492404812,11.57,9.12,8.3556311866,,6.76,0.1496,10.07486837,,,,7.225,5.6,-0.267341674,6.65,5,16.3,11.024,4.63,5.18,,,6.3477755,3.0432967744,6.246202406,0.4625201531,0.6521849194,8
20.5,21.5,UCLA,USC,26,,19.25,21.5,25.28,25.12,17.095,22.4,17.683,22.7,23,23.4,22.7,15.98,16.94,13,22.2323,23.5,,19.7,18.38,18.96,24.11,26.37,26,23.8342,25.27,,,21.88,0,27.21593217,37.16,22.66,18.070637413,,22.13,21.7607,32.903080539,,,,35.175,24.2,3.4010003608,26.95,21,23.04,22.724,19.24,20.36,,,22.67028341,4.6148995974,22.7,0.520170582,0.9140824785,21.5
-3,-3.5,Boise St.,Utah St.,2,,-2.75,-3.5,-1.13,-12.92,-8.239,-4.73,-2.619,-10.8,-9.6,-10.1,-3.3,-1.3,-7.68,-10,-1.7752,-1.3,,-3.49,-4.31,-4.57,-2.22,-3.2,-1,-3.6748,-2.55,,,-6.39,0,-2.304122713,-2.58,1.15,2.032851346,,-3.62,-6.4282,6.5240277702,,,,-9.35,-6.5,-0.165093958,-3.5,-4,0.52,-0.04,-4.18,-0.1,,,-4.014407141,3.7194766232,-3.395,0.4910683462,0.4031141303,-3.5
10.5,9.5,Virginia Tech,Virginia,23,,15.69,9.5,14.06,10,15.298,11.86,16.714,-8.4,10.3,10.3,13.3,15.4,9.44,1,17.68369,8.2,,12.63,10.12,14.98,13.83,14.25,12,9.6379,15.7,,,11.44,0,17.459425116,26.45,18.02,15.275559684,,13.67,11.0173,3.9002560359,,,,20.4,12.4,2.2713264036,26.95,16,18.53,12.309,11.31,17.39,,,13.674075653,6.0973967186,13.75,0.570557167,0.7885334841,10.5
-6.5,-6.5,Oregon,Washington,-7.5,,-5.84,-6.5,-5.61,-13.44,-9.188,-8.6,-12.567,-8.5,-9.6,-9.4,-10.3,-5.28,-8.49,-9.5,-5.45932,-7.7,,-6.15,-5.54,-8.42,-5.38,-7.03,-9,-7.3241,-6.05,,,-3.86,0,-6.7489061,-6.06,-2.16,-4.059464136,,-4.36,-9.34,-13.99879732,,,,-13.3,-8.4,-10.76241206,-1.75,-8,-9.02,-8.235,-5.97,0.23,,,-7.234257638,2.9278997206,-7.41205,0.4871881882,0.327637431,-6.5
13.5,13.5,Oregon St.,Washington St.,17.5,,18.55,13.5,21.75,10.39,13.25,12.64,22.25,16.9,15.5,18.1,22.4,15.79,11.41,14,23.00751,17.5,,17.54,15.33,17.41,22.07,17.75,21,10.2333,18.87,,,18.46,0,22.720489511,10.46,21.23,23.599283541,,16.34,20.215,20.807025962,,,,16.625,13.1,2.8811232812,22.75,9,22.25,24.882,17.52,27.29,,,18.120594291,4.2914305664,17.645,0.5793573973,0.8638720824,14.5
-20.5,-23.5,Texas Tech,West Va.,-21,,-23.24,-23.5,-25.66,-22.82,-12.399,-19.42,-19.183,-20,-21.6,-20.6,-28.5,-11.86,-15.87,-9,-27.55805,-25.5,,-18.14,-16.8,-19.01,-21.82,-27.47,-31,-18.3193,-26.3,,,-21.26,0,-27.25442538,-24.82,-25.45,-22.09398169,,-18.62,-18.8772,-25.70226507,,,,-36.675,-24.3,-3.868348871,-21,-24,-20.56,-23.12,-18.48,-22.87,,,-21.80131466,5.2606985017,-21.43,0.5290916384,0.0969722622,-23.5
