lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
-11.5,-12,Western Mich.,Massachusetts,-14.5,,,,,,-14.32,,,,,,,,,-12.84,-8.5,,-8.9,,-12.37,-12.64,-13.51,-14.66,-23.24,-32,,-14.69,,,,0,-25.76,-17.14,-26.41054901,,-18.83,-11.5314,,,,,,-14.4,,,,-19,,-11.244,-9.24,-13.03,-15.70266424,6.2252284012,-14.32,0.4374299714,0.1793760294,-12
20.5,19.5,Tulsa,Memphis,28.5,,,,,,20.89,,,,,,,,,24.41,24.5,,17.5,,28.06,26.33,27.99,35.4,24.2,23,,27.99,,,,0,26.23,22.05,26.720744328,,18.92,28.0771,,,,,,22.4,,,,16,,33.239,21.49,30.18,25.622706873,4.4331974105,26.23,0.6045112567,0.9392976905,20.5
16,16.5,Wisconsin,Michigan,17,,,,,,10.32,,,,,,,,,17.1,12.5,,15.5,,16.28,14.69,17.36,19.12,23.51,19,,18.52,,,,0,20.88,11.88,20.131124922,,18.15,14.1386,,,,,,20,,,,14,,24.582,19.01,22.64,17.729129758,3.7286488367,18.15,0.5213316133,0.860634704,16.5
9.5,11,Air Force,Navy,20.5,,,,,,14.18,,,,,,,,,12,27.5,,9.3,,16.31,14.21,21.05,15.98,14.39,12,,17.5,,,,0,18.66,20.2,18.801182911,,13.9,11.5361,,,,,,14.3,,,,24,,15.957,8.18,24.38,16.230203948,4.7770388678,15.957,0.5892973119,0.8353426757,12
11.5,11,Michigan St.,Nebraska,8,,,,,,11.17,,,,,,,,,12.24,8.5,,8.3,,11.24,12.31,9.18,13.87,21.04,16,,15.93,,,,0,19.8,12.02,10.51944586,,11.7,16.336,,,,,,18.2,,,,10,,19.226,13.94,11.62,13.387687898,3.8988663789,12.24,0.5413331038,0.7927375514,11
-1.5,-3,Sam Houston St.,New Mexico St.,6.5,,,,,,-6.78,,,,,,,,,-3.43,-8.5,,-6.4,,4.7,2.88,8.19,2.36,10.88,9,,0.54,,,,0,25.83,4.55,8.7714045494,,12.95,-2.9874,,,,,,3.1,,,,15,,-2.361,6.37,7.56,3.9868097404,7.8628001612,4.55,0.6145361556,0.5887529172,-2.5
-13,-14,Clemson,North Carolina,-2.5,,,,,,-22.39,,,,,,,,,-7.61,-7.5,,-12.3,,-5.09,-7.25,-2.22,-8.83,-13.07,-16,,-6.78,,,,0,0.41,-7.23,-5.396662604,,-9.96,-7.8879,,,,,,-14.5,,,,-1,,-12.193,-8.47,-3.46,-8.582264886,5.2250933038,-7.61,0.5920656101,0.3044303296,-13
-3,-4.5,Miami (Ohio),Northern Ill.,-0.5,,,,,,-10.24,,,,,,,,,-2.85,-3.5,,-3,,0.53,0.15,2.76,-2.78,1.23,1,,-4.12,,,,0,5.59,1.66,4.136968624,,5.57,-2.9759,,,,,,-3.4,,,,-1,,-2.22,1.9,3.21,-0.373758637,3.7952917168,0.15,0.5712285818,0.4908994226,-3.5
12.5,10.5,Louisiana-Monroe,Northwestern,5.5,,,,,,15.77,,,,,,,,,20.18,4,,12.6,,9.69,12.77,6.28,11.11,16.33,11,,16.54,,,,0,1.42,-5.41,-1.356857331,,13.54,18.3074,,,,,,14.9,,,,3,,15.461,16.5,6.4,10.549121079,6.8225098426,12.6,0.5008276978,0.7285719335,10.5
17.5,19.5,Boise St.,Notre Dame,13,,,,,,13.25,,,,,,,,,21.89,10.5,,17,,21.71,21.69,21.92,25.09,32.11,27,,27.8,,,,0,21.36,17.07,20.233063532,,26.5,21.1617,,,,,,23.6,,,,4,,27.891,22.86,16.26,21.423607787,5.4688893056,21.71,0.5328678554,0.8982177451,20
24.5,24,Minnesota,Ohio St.,23,,,,,,16.69,,,,,,,,,27.63,12,,24.5,,25.09,21.6,27.4,31.88,30.68,31,,27.83,,,,0,33.44,25.6,28.472612245,,21.5,29.779,,,,,,24.9,,,,12,,28.103,29.19,22.06,25.825933916,5.1498110756,27.4,0.5312998841,0.9384585947,24
44.5,45.5,Kent,Oklahoma,37,,,,,,45.71,,,,,,,,,45.96,22.5,,37.5,,47.19,46.42,49.96,54.16,53.8,49,,50.42,,,,0,53.18,31.15,41.950587114,,40.43,53.9464,,,,,,50.1,,,,35,,56.071,45.99,39.46,45.328475577,8.4053599346,46.42,0.4971700134,0.9940606275,45.5
17,17,Coastal Carolina,Old Dominion,10,,,,,,15.32,,,,,,,,,11.48,8.5,,13.8,,18.7,19.41,16.99,22.82,30.74,41,,27.45,,,,0,28.39,9.79,18.81307603,,27.24,18.3124,,,,,,22.3,,,,19,,17.95,13.65,23.51,19.81740362,8.0275432483,18.7,0.5466269555,0.8666155616,17
6,6,Boston College,Pittsburgh,9.5,,,,,,5.58,,,,,,,,,4.51,5.5,,3.3,,9.34,8.41,10.52,9.8,6.93,9,,6.19,,,,0,0.66,14.43,9.096502983,,8.78,3.4242,,,,,,5.5,,,,8,,8.103,7.75,6.11,7.2587477611,3.0160190725,7.75,0.5219451586,0.672747135,6
-10,-8.5,Illinois,Purdue,-15,,,,,,-36.4,,,,,,,,,-7.6,-15,,-12.6,,-9.11,-7.64,-11.71,-10.91,-8.5,-16,,-11.27,,,,0,-8.25,-17.43,-11.31145031,,-6.34,-15.7647,,,,,,-14.2,,,,-14,,-15.032,-5.21,-14.77,-12.85943573,6.4537805414,-11.71,0.4266383381,0.2272662146,-9
3.5,5,Florida Atlantic,Rice,13.5,,,,,,8.54,,,,,,,,,6.17,5.5,,2.5,,8.26,6.21,10.07,9.24,4.89,7,,11.41,,,,0,9.85,9.81,12.015919656,,4.51,4.9045,,,,,,7.2,,,,7,,15.315,8.24,12.78,8.4721628408,3.3071654269,8.26,0.5602277442,0.6986432596,5.5
14.5,16.5,Syracuse,SMU,5,,,,,,7.13,,,,,,,,,11.17,14,,10.7,,7.47,8.3,8.29,6.1,0.7,-1,,11.54,,,,0,11.45,5.9,5.504645312,,-1.06,11.4609,,,,,,7.8,,,,-1,,9.338,12.11,0.31,7.2482640625,4.4529446578,7.8,0.3444213908,0.669314316,15
6.5,6,Colorado St.,San Diego St.,10.5,,,,,,9.02,,,,,,,,,6.56,-6,,3,,9.89,9.24,12.42,8.67,14.67,17,,9.78,,,,0,23.02,13.46,16.324110567,,10.37,-1.5604,,,,,,8.8,,,,17,,16.276,10.42,20.9,10.607605265,6.7247458365,10.37,0.5772417642,0.730136486,7
3,3,New Mexico,San Jose St.,-0.5,,,,,,14.01,,,,,,,,,2.45,0.01,,1.4,,7.26,7.08,4.28,11.58,-8.74,-11,,-8.57,,,,0,-7.48,-4.45,-5.631096287,,-7.19,-3.3533,,,,,,-0.9,,,,-16,,-7.208,-0.14,-6.65,-1.13106649,6.9682084885,-0.9,0.4308649885,0.4740767531,2.5
27,27,Charlotte,South Florida,20.5,,,,,,38.22,,,,,,,,,21.85,10,,22,,31.01,30.66,32.06,35.64,41.72,44,,30.69,,,,0,28.41,28.66,35.813766553,,34.88,22.0454,,,,,,34.8,,,,21,,27.765,23.6,29.89,29.724484122,7.9126834219,30.66,0.5451670846,0.9525917178,27
14.5,14.5,Colorado,TCU,14,,,,,,14.98,,,,,,,,,10.68,3,,12.3,,11.09,9.02,12.52,13.03,3.11,3,,10.42,,,,0,12.6,15.2,9.75552096,,5.88,11.3552,,,,,,10.2,,,,6,,18.093,11.34,8.43,10.476367665,4.0471195735,11.09,0.4306526021,0.7379780312,13.5
-6.5,-6,Texas-San Antonio,Temple,-7,,,,,,-11.92,,,,,,,,,-8.56,-10,,-7.9,,-4.08,-4.29,-2.97,-7.19,0.75,4,,-7.82,,,,0,8.16,-3.86,3.785704803,,3.32,-5.4991,,,,,,-2.8,,,,5,,-5.744,-7.92,0.02,-3.691304533,5.2656988395,-4.29,0.5395070439,0.4129666385,-6
13.5,14,Mississippi St.,Texas A&M,13,,,,,,16.55,,,,,,,,,10.91,16,,16.5,,18.02,16.77,21.98,18.47,12.11,9,,15.81,,,,0,5.15,5.94,13.006457875,,10.47,12.9966,,,,,,11.9,,,,-2,,12.919,12.22,12.78,13.452478946,4.0516930605,12.9966,0.4905166542,0.7933389648,14
3,3,South Alabama,Troy St.,8,,,,,,5.37,,,,,,,,,3.4,-4.5,,0.4,,6.62,4.9,8.66,6.53,2.45,1,,3.77,,,,0,7.79,10.35,8.473491956,,3.25,-2.0766,,,,,,3.8,,,,2,,11.147,3.58,6.4,4.7292329503,3.929173655,4.9,0.5299534732,0.6133693973,3
-7.5,-7,Army,UAB,-0.5,,,,,,-17.73,,,,,,,,,-8.86,-10.5,,-8.5,,-2.75,-5.47,-1.11,-3.23,-13.34,-16,,-13.33,,,,0,-4.11,-0.84,-4.342503223,,-8.16,-17.3846,,,,,,-6.7,,,,2,,-6.673,-7.93,-5.2,-7.745719201,5.296624848,-6.7,0.4872241511,0.3223252228,-7
-26,-25,Penn St.,UCLA,-19,,,,,,-29.19,,,,,,,,,-19.91,-12.5,,-25.5,,-20.47,-20.94,-22.65,-22.55,-32.34,-37,,-22.97,,,,0,-32.18,-27.62,-27.16847914,,-25.85,-28.9763,,,,,,-25.4,,,,-32,,-31.024,-17.38,-22.89,-24.92898948,5.7662897391,-25.4,0.5012109861,0.0706630049,-25
5.5,5.5,Wake Forest,Virginia Tech,6,,,,,,12.19,,,,,,,,,8.53,7.5,,4.2,,11.13,11.04,11.27,12.44,4.42,1,,9.42,,,,0,1.32,2.7,7.276651033,,1.57,12.4991,,,,,,7.1,,,,-7,,4.74,6.34,18,7.6517024301,4.4512520677,7.276651033,0.537099668,0.6781075993,5.5
-3.5,-5,UNLV,Wyoming,-10,,,,,,-1.4,,,,,,,,,-6.91,-16.5,,-3.5,,-1.98,-0.32,-4.41,-2.78,1.06,2,,-3.48,,,,0,-5.14,-7,1.075092856,,5.57,-11.302,,,,,,-3.6,,,,-7,,-12.074,-1.58,-5.2,-4.165281293,5.2053523967,-3.5,0.5143126476,0.4018979412,-5
