lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linel2,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
-3,-3,Boston College,Syracuse,12,,5.69,,1.83,-2.29,10.289,3.11,,-2.3,2.4,1.3,4.5,6.37,0.69,8,3.830835,6.7,,3.41,1.77,8.37,-0.44,2.62,2,0.2738,4.76,,,0.62,0,5.3352421557,0.66,0.11,4.304730675,,4.64,1.8268,-2.463655555,,,,2.8,2.6,11.799776716,,1,4.58,-2.837,1.72,8.81,,,3.3348168842,3.4361907276,2.71,0.6088264735,0.5810361084,-1.5
4.5,3.5,Cincinnati,TCU,6.5,,3.38,,0.7,7.75,4.216,2.3,,5.4,5.2,6.3,-0.7,3.57,4.82,11.5,1.62031,-0.1,,3.42,3,5.89,1.48,0.4,1,2.9241,2.76,,,0.17,0,4.772564983,2.21,-2.4,3.206408075,,3.48,4.6813,-2.235718922,,,,11.5,1.1,0.6687887212,,-3,3.47,-1.233,3.38,-2.08,,,3.2107689738,3.1570518016,3.2932040375,0.4949592933,0.5783294061,3.5
3,3,Vanderbilt,Tennessee,0.01,,-1.81,,0.91,0.58,0.239,3.11,,-0.9,0.1,-1,-1.5,0.09,7.27,12.5,-0.6759567,2.3,,2.17,3.13,3.04,-0.21,-0.42,-1,1.9096,0.16,,,2.43,0,-1.488956912,-3.65,-1.15,1.031096811,,0.9,-0.0435,-11.44900898,,,,-4.75,1.9,-0.259955506,,-2,-2.12,-2.904,4.96,2.54,,,0.7679800889,3.0951598582,0.13,0.4611466642,0.5188643501,2.5
-2.5,-2.5,Texas A&M,Texas,-9.5,,-4.95,,-2.03,4.47,-7.557,-0.45,,-5.8,-5.1,-6.3,-4.5,-4.34,3.38,7,-3.78804,-3.4,,-0.55,0.35,-2.56,-0.66,-3.37,-1,0.3809,-3.04,,,0.55,0,-3.435160166,-5.27,-3.39,-3.054540765,,-2.69,2.7224,-2.890682237,,,,-3.955,-1.3,-10.51597533,,-7,-6.63,-3.77,-0.83,0.89,,,-2.318790026,3.4177945004,-3.047270383,0.5031530174,0.4434375648,-2.5
9,9,South Alabama,Texas St.,11.5,,7.99,,10.88,7.71,4.836,7.46,,5.6,6.1,6.5,8.9,9.32,5.76,9,10.04122,7,,9.34,9.13,10.98,8.46,10.15,8,7.3187,10.47,,,5.77,0,10.483983706,6.6,5.69,10.745555586,,8.54,9.019,-2.537687195,,,,-2.3,8.4,1.2416603916,,3,3.9,9.872,6.38,2.87,,,7.7337905359,2.7250237801,8.2,0.4778895865,0.6837886427,9
7,7.5,Army,Texas-San Antonio,11.5,,6.76,,14.61,5.52,4.166,3.19,,4.4,5.7,6,4.5,6.77,4.67,-1.5,13.24298,7.5,,10.83,10.92,8.77,13.89,9.05,10,8.2313,9.58,,,8.32,0,9.6755026285,6.18,13.42,9.86750707,,4.15,2.084,23.760818809,,,,23.275,8.7,0.2139997892,,4,14.01,14.314,9.57,6.17,,,8.5565636027,4.5336878527,8.51,0.5182246271,0.6972120537,7.5
28.5,30,Charlotte,Tulane,32.5,,27.77,,28.73,32.33,31.247,26.5,,31.5,32.3,33,28.8,19.03,31.06,20,32.38852,27,,29.65,27.88,34.79,29.59,29.09,22,28.3204,29.29,,,28.06,0,31.779691959,31.72,30.85,34.622887161,,24.87,29.6628,25.658676812,,,,37.75,29.4,15.607765876,,24,34.38,29.385,25.97,32.9,,,29.614341642,3.9271827259,29.62,0.4933136182,0.964400105,30
7.5,9,UAB,Tulsa,6,,4.54,,5.96,7.26,3.783,3.43,,4.4,5.4,5.5,8.4,8.26,5.06,-0.5,4.690533,3.5,,6.73,5.27,4.18,11.69,7.09,7,3.3353,7.06,,,7.35,0,6.492404812,11.57,9.12,8.3556311866,,6.76,0.1496,10.07486837,,,,7.225,5.6,-0.267341674,,5,16.3,11.024,4.63,5.18,,,6.3276519166,3.1277424667,5.98,0.4535226353,0.6515839625,8
20.5,21.5,UCLA,USC,26,,19.25,,25.28,25.12,17.095,22.4,,22.7,23,23.4,22.7,15.98,16.94,13,22.2323,23.5,,,,,,26.37,26,23.8342,25.27,,,21.88,0,27.21593217,37.16,22.66,18.070637413,,22.13,21.7607,32.903080539,,,,35.175,24.2,3.4010003608,,21,23.04,22.724,19.24,20.36,,,22.990242799,4.7467034282,22.712,0.5256489792,0.9165939879,21.5
-3,-3.5,Boise St.,Utah St.,2,,-2.75,,-1.13,-12.92,-8.239,-4.73,,-10.8,-9.6,-10.1,-3.3,-1.3,-7.68,-10,-1.7752,-1.3,,-3.49,-4.31,-4.57,-2.22,-3.2,-1,-3.6748,-2.55,,,-6.39,0,-2.304122713,-2.58,1.15,2.032851346,,-3.62,-6.4282,6.5240277702,,,,-9.35,-6.5,-0.165093958,,-4,0.52,-0.04,-4.18,-0.1,,,-4.067457538,3.8156206863,-3.395,0.4901541635,0.4019895178,-3.5
10.5,9.5,Virginia Tech,Virginia,23,,15.69,,14.06,10,15.298,11.86,,-8.4,10.3,10.3,13.3,15.4,9.44,1,17.68369,8.2,,12.63,10.12,14.98,13.83,14.25,12,9.6379,15.7,,,11.44,0,17.459425116,26.45,18.02,15.275559684,,13.67,11.0173,3.9002560359,,,,20.4,12.4,2.2713264036,,16,18.53,12.309,11.31,17.39,,,13.220857633,5.8130621033,13.485,0.563156652,0.7821068555,10
-6.5,-6.5,Oregon,Washington,-7.5,,-5.84,,-5.61,-13.44,-9.188,-8.6,,-8.5,-9.6,-9.4,-10.3,-5.28,-8.49,-9.5,-5.45932,-7.7,,-6.15,-5.54,-8.42,-5.38,-7.03,-9,-7.3241,-6.05,,,-3.86,0,-6.7489061,-6.06,-2.16,-4.059464136,,-4.36,-9.34,-13.99879732,,,,-13.3,-8.4,-10.76241206,,-8,-9.02,-8.235,-5.97,0.23,,,-7.238466395,2.7185616996,-7.41205,0.4871001841,0.3271794648,-6.5
13.5,13.5,Oregon St.,Washington St.,17.5,,18.55,,21.75,10.39,13.25,12.64,,16.9,15.5,18.1,22.4,15.79,11.41,14,23.00751,17.5,,17.54,15.33,17.41,22.07,17.75,21,10.2333,18.87,,,18.46,0,22.720489511,10.46,21.23,23.599283541,,16.34,20.215,20.807025962,,,,16.625,13.1,2.8811232812,,9,22.25,24.882,17.52,27.29,,,17.877293974,4.2788233129,17.53,0.5752376035,0.860674851,14.5
-20.5,-23.5,Texas Tech,West Va.,-21,,-23.24,,-25.66,-22.82,-12.399,-19.42,,-20,-21.6,-20.6,-28.5,-11.86,-15.87,-9,-27.55805,-25.5,,-18.14,-16.8,-19.01,-21.82,-27.47,-31,-18.3193,-26.3,,,-21.26,0,-27.25442538,-24.82,-25.45,-22.09398169,,-18.62,-18.8772,-25.70226507,,,,-36.675,-24.3,-3.868348871,,-24,-20.56,-23.12,-18.48,-22.87,,,-21.89630436,5.388216234,-21.71,0.5274331863,0.0965394752,-23.5
