lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,lineargh,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,lineround,linecfp,linepig,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineavg,linestd,linemedian,phcover,phwin,lineca
38.5,38.5,Marshall,Georgia,24.5,37.03,,39.5,30.55,,35.6,29.944,22.83,21.588,32.3,35.3,32.1,27.2,12.25,28.99,7,,28.5,39.3,39.78,39.86,39.74,39.86,33.09,25,29.4213,22.51,,,40,0,21.55,29.59,12.186921805,,22.19,20.6158,,,,,39.15,43.4,,,27.4855,8,31.02,,28.15,23.8,29.260597828,8.6514409828,29.50565,0.3516935468,0.9466888929,38
23.5,23.5,Old Dominion,Indiana,14,24.45,,23.5,26.01,,28.3,25.5,25.13,28.002,34.5,31.7,35.2,21.4,17.07,25.12,23,,18,23.2,22.98,23.02,22.96,23.02,25.61,28,15.299,30.86,,,27,0,28.09,17.17,20.825303906,,17.57,23.993,,,,,35.05,23.2,,,28.924,3,23.53,,19.31,32.1,24.69703622,5.3916911834,24.2215,0.5204832266,0.9289348521,23.5
11.5,10,Toledo,Kentucky,2,9.06,,9.5,12.09,,-0.18,1.611,14.42,6.28,21.3,17.8,18.9,13.6,5.06,17.89,-5,,3.2,10,12.14,12.16,12.13,12.16,14.08,15,10.4206,13.62,,,8,0,0.39,8.24,10.324940855,,9.15,16.5821,,,,,24.3,12.2,,,11.3855,1,11.36,,11.65,31.3,11.239559468,7.0638002445,11.87,0.5208151835,0.7404527672,10
14.5,11.5,Rice,Louisiana-Lafayette,13.5,11.78,,11.5,6.18,,20.87,14.944,6.64,10.726,8.7,9.8,9.7,13.2,13.52,10.1,16,,15.5,14,20.83,20.87,20.81,20.87,8.19,12,6.1351,10.87,,,13,0,7.53,13.44,8.657011409,,7.44,11.2607,,,,,19.25,13.8,,,17.29,6,11.41,,12.22,12.1,12.864800317,4.4415776992,12.16,0.5235541151,0.7815909666,11.5
17.5,14,Florida Atlantic,Maryland,17,18.61,,14.5,15.67,,12.41,16.611,19.95,18.356,27,21.9,24.4,17.1,14.41,21.81,4,,7,15.1,16.12,16.15,16.1,16.15,17.45,16,5.3573,20.5,,,13,0,10.93,14.47,12.07947415,,17.84,19.1123,,,,,28.75,16.1,,,20.9195,5,15.72,,19.63,39,17.29737706,6.3282172942,16.3805,0.5557040854,0.8434464986,14.5
1.5,-2,Temple,Massachusetts,0.5,-8.81,,-2,-0.15,,-5.15,-1.167,1.95,-2.892,-2.4,-1.7,-0.6,-4.8,-0.94,-0.63,11,,-2.8,-2.2,-2.13,-2.14,-2.13,-2.14,-0.71,1,1.9584,3.53,,,-7,0,9.24,-6.99,-0.468107074,,0.98,1.6896,,,,,-7.5,-2.9,,,1.4,-2,1.23,,4.52,-10.9,-1.118030752,4.3773067927,-1.0535,0.515234521,0.4730335677,-2
-2.5,-2.5,Notre Dame,Miami (Fla.),-14.5,-5.74,,-2.5,-10.45,,-3.79,0.778,-3.41,-8.599,-6.8,-5.1,-6,-8.7,-8.7,-10.72,9,,-1.7,-4.5,-3.2,-3.22,-3.2,-3.22,-7.35,-16,-1.125,-7.69,,,-8,0,-4.97,-12.81,-10.256819,,-5.55,-9.1793,,,,,-2.9,-4.9,,,-0.9135,-5,-5.9,,-8.72,-11.9,-6.10932275,4.6549095313,-5.82,0.4380372901,0.3564518027,-3
35,34.5,New Mexico,Michigan,34.5,40,,34.5,32.83,,33.62,29.667,25.84,23.193,45.5,43.6,46.4,33.7,17.04,34.98,8,,30,33.3,39.51,39.59,39.46,39.59,35.69,28,30.4101,32.52,,,40,0,22.17,42.4,21.764339064,,28.29,31.0669,,,,,27.8,42.9,,,40.3515,12,37.01,,32.01,43.1,33.494523307,8.3801121808,33.66,0.4834092397,0.96856837,34.5
17.5,21,Western Mich.,Michigan St.,7,20.61,,21,21.07,,20.5,17.722,16.26,12.021,30.6,26.8,27.6,10.2,9.67,17.18,1,,15.5,18.4,20.92,20.96,20.9,20.96,15.41,13,11.804,13.76,,,22,0,1.36,12.03,10.795406974,,11.42,11.8545,,,,,27.1,26.7,,,18.8545,3,16.03,,9.57,30.5,16.890594638,7.30394307,16.72,0.4315120387,0.8323396041,21
18.5,17.5,Buffalo,Minnesota,12,18.65,,17.5,27.63,,6.44,14.944,23.26,18.684,27.8,25.3,26.6,21.6,14.02,26.33,9.5,,14,17,21.27,21.31,21.25,21.31,24.82,22,18.9446,28.39,,,17,0,15.69,16.81,19.752054719,,19.51,27.0652,,,,,39.05,20.9,,,24.1185,3,20.62,,17.12,31.2,20.885787631,6.3060712721,21.075,0.5572018533,0.8884958614,17.5
36.5,34.5,Georgia St.,Mississippi,27.5,29.9,,35,44,,33.33,30.778,31.72,26.87,36.2,36.2,37.1,31.1,18.75,33.41,25,,24.5,36.7,37.1,37.18,37.06,37.18,38.71,37,22.7335,42.47,,,39,0,40.49,24.89,31.628578901,,29.1,34.0372,,,,,56.7,34.6,,,37.0475,6,35.44,,27.46,28.4,33.646799414,6.9908760146,34.3186,0.4856562518,0.9734044012,34.5
12.5,14,East Carolina,NC St.,10,15.88,,14,15.44,,17.46,14.944,13.77,6.426,14.9,14.2,14.9,10,4.26,10.09,0.01,,6.8,12.4,16.08,16.11,16.06,16.11,10.93,12,5.1815,7.65,,,15,0,8.64,4.81,4.734441281,,8.68,15.5951,,,,,11.75,13.9,,,13.2125,4,8.45,,11.19,10.4,11.332042813,4.3130327185,11.875,0.4539827221,0.7537527156,14
2,-3.5,TCU,North Carolina,-2.5,-5.01,,-3.5,-15.67,,-17.95,-3.389,-2.26,-10.67,-13.9,-10.7,-13.6,-4.2,-4.69,-5.66,0.01,,-3.4,-2.6,2.35,2.35,2.35,2.35,-3.99,-7,-2.1222,-7.84,,,-8,0,1.86,-17.38,-9.123296723,,-3.04,-2.8173,,,,,-8.8,-5.9,,,-6.664,-1,-9.18,,-2.94,-4.7,-5.678772131,5.4663447363,-4.695,0.4627832393,0.3680419428,-3.5
3,0.5,Texas,Ohio St.,13,3.28,,2,10.38,,-0.57,2.722,5.86,4.747,5.4,4.9,5.5,12.3,8.97,10.1,6,,3.3,2.6,6.31,6.32,6.31,6.32,3.64,2,-0.7155,10.04,,,2,0,4.93,9.01,9.158414083,,6.6,9.7546,,,,,3.35,3.1,,,4.277,4,8.2,,9.23,8.5,6.0228753912,3.3423794977,5.93,0.5952219314,0.644257577,2
1.5,1.5,California,Oregon St.,5,-5.45,,1.5,-7.65,,3.45,1.889,-3.43,-8.108,-10.7,-7.6,-11.7,-2.1,-4.32,-0.14,0.01,,3.4,1.9,-2.72,-2.74,-2.72,-2.74,-2.51,-10,-1.3116,-9.54,,,4,0,-6.96,9.4,-6.053998405,,1.18,-4.0157,,,,,-14.35,4.2,,,-1.183,1,-1.14,,2.51,-20,-3.118147178,6.0284006552,-2.72,0.4219695926,0.4274005175,1
45,43,Nevada,Penn St.,32.5,50.31,,44,48.2,,52.35,35.162,30.94,34.766,51.4,50,53.3,35.3,18.95,36.36,27.5,,34,45.2,54.26,54.37,54.2,54.37,39.59,33,38.8907,38.54,,,39,0,41.81,46.12,33.385840408,,29.93,40.7215,,,,,49.9,47.2,,,43.0955,7,44.66,,32.76,47.7,41.659487234,9.0576014051,41.26575,0.4781060014,0.9884741163,43
16.5,17.5,Ball St.,Purdue,7,16.43,,17.5,10.16,,-3.94,7.167,13.32,5.323,20.7,18.4,18.9,8.7,3.69,15.61,1,,6.7,16,12.76,12.78,12.75,12.78,14.63,4,6.8374,9.65,,,18,0,-13.71,10.43,7.4848661272,,10.93,7.6585,,,,,9.4,17.6,,,9.9085,2,10.67,,9.85,-14.5,9.3074796146,7.8002754681,10.03425,0.3662890946,0.7000508342,16.5
10.5,15.5,Ohio,Rutgers,-1.5,11.81,,15.5,8.66,,15.59,6.056,12.88,14.624,21.8,19,20.2,7,4.23,11.53,-10.5,,4.6,10.8,10.65,10.67,10.64,10.67,10.78,8,11.4603,7.98,,,12,0,-1.06,3.09,5.375322535,,7.07,5.1235,,,,,7.25,14.4,,,9.8105,-2,8.83,,7.39,27.3,9.5613784038,6.7625937367,10.22525,0.4009022282,0.7096191847,14.5
-13.5,-9,UNLV,Sam Houston St.,-9.5,-8.18,,-10,-12.36,,4.96,-1.7,-8.48,-5.975,-17.1,-15.2,-17.6,-8,-5.97,-9.14,2.5,,-9.4,-13.6,-12.35,-10.38,-14.72,-12.09,-15.65,-13,-8.4965,-13.91,,,-10,0,-9.61,-2.52,-10.26391288,,-5.93,-18.1689,,,,,-15.3,-7.8,,,-11.3295,-1,-10.27,,-6.7,-21.5,-10.1314948,5.4866997963,-10.13195644,0.4806557708,0.2738921213,-9
10.5,14,Central Mich.,San Jose St.,12,19.77,,13.5,16.24,,11.35,13.556,8.79,19.038,13.7,14.1,15.7,11.2,12.55,11.07,13.5,,6.9,10.6,12.65,12.67,12.64,12.67,14.1,15,7.3458,13.24,,,15,0,10.65,10.12,12.770554581,,11.1,18.4166,,,,,26.95,10.2,,,13.825,3,11.1,,11.22,2.3,12.889776516,4.0932062585,12.66,0.4807821133,0.7832901635,14
9.5,7.5,Virginia Tech,South Carolina,6,7.3,,7.5,7.71,,10.21,8.056,3.4,15.658,12.3,11.2,10.8,5.4,9.09,7.72,4,,8,7.8,11.87,11.9,11.86,11.9,8.17,14,5.5615,8.34,,,13,1,7.28,13.05,8.119897524,,3.49,10.6336,,,,,17.45,12.8,,,10.409,2,8.73,,6.4,9.3,9.4141110423,3.301689724,8.91,0.5332915055,0.7185070462,7.5
-9.5,-5,Boise St.,South Florida,-16.5,-10.37,,-5.5,-11,,-5.25,-10.056,-7.25,-16.557,-10.1,-8.7,-10.6,-15.3,-9.8,-10.06,-2,,-10.9,-7.8,-7.44,-7.47,-7.43,-7.47,-11.44,-17,-3.6187,-11.07,,,-11,0,-5.55,-9.03,-10.56938968,,-10.69,-19.0503,,,,,-27.9,-11,,,-16.4395,-8,-10.3,,-8.27,-29.7,-11.24113582,5.7028797657,-10.335,0.3947468361,0.2533145774,-6
-14.5,-14,Mississippi St.,Southern Miss.,-13,-15.65,,-13,-35.65,,-19.9,-10.889,-20.86,-16.853,-27.7,-22.9,-27.2,-20.6,-10.12,-23.58,-0.5,,-4.8,-11.5,-8.62,-8.64,-8.61,-8.64,-22.32,-34,-9.3347,-25.76,,,-9,0,-5.49,-22.19,-13.06749425,,-14.46,-23.9474,,,,,-37,-14.1,,,-15.7255,-5,-14.44,,-17.55,2.5,-16.44714151,9.3312372202,-15.055,0.4602455971,0.1865803121,-14
12.5,13.5,Syracuse,Tennessee,11,13.5,,14,15.37,,3.07,7.5,10.63,5.89,14.2,13.7,13.9,13.7,8.57,17.34,5.5,,7.4,12.6,10.89,10.92,10.88,10.92,18.08,24,15.3434,13.55,,,4,1,16.14,22.23,3.752641356,,11.88,18.5569,,,,,21.55,14.2,,,13.2685,4,13.2,,17.1,9.8,12.61476226,5.0273895615,13.23425,0.4847959316,0.7748318904,13.5
21,23.5,Texas-San Antonio,Texas A&M,10.5,21.36,,24,24.2,,15.63,16.333,20.56,28.983,31.6,28.2,29.5,20.9,13.66,20.09,5.5,,13.6,21.7,28.41,28.47,28.39,28.47,21.37,29,18.8064,23.07,,,18,0,17.1,12.32,11.972698312,,16.4,27.366,,,,,12.85,23.3,,,22.6415,1,17.9,,15.49,30.1,20.937294398,6.6675220525,21.13,0.456821872,0.8872320007,23.5
14,13.5,Eastern Mich.,Texas St.,10.5,17.13,,13.5,19.05,,7.62,11.056,10.81,17.176,15,15,18.1,11.5,13.88,14.19,23.5,,12.6,13.7,21.48,21.52,21.46,21.52,18.33,22,6.5812,20.01,,,16,0,18.46,1.31,17.260467102,,12.28,19.9608,,,,,29.6,13.2,,,16.464,-1,14.71,,12.23,14.9,15.835790753,5.3464179919,15.5,0.5399377033,0.8269119673,13.5
7,4.5,Northwestern,Tulane,14,2.91,,6.5,15.89,,11.46,5.5,2.51,19.406,9.2,11.3,11.1,11.4,11.47,7.42,27,,7.7,7.9,14.59,14.62,14.58,14.62,12.69,10,6.0431,17.12,,,13,0,18.57,22.33,9.874699217,,8.09,14.1915,,,,,29.7,6.7,,,14.0175,3,11.51,,7.1,-6.5,11.9170222,6.6777252418,11.465,0.6231715622,0.7547927988,5.5
-3.5,-5.5,Utah,UCLA,2,-5.95,,-6,-3.65,,-2.44,-2,2.65,3.655,-2.4,-3.1,-3.9,-1.2,3.25,-0.3,9,,-5.2,-5.5,-0.13,-0.14,-0.13,-0.14,-2.86,2,0.5064,1.44,,,-5,0,-4.9,-8.09,1.317067093,,0.97,-1.0032,,,,,8.75,-3.2,,,-0.1575,-2,0.76,,3.73,11.4,-0.276728692,4.2266714783,-0.14875,0.589588402,0.4933047405,-4.5
32.5,35.5,Missouri St.,USC,37,39.95,,35,32.63,,32.57,33.833,27.28,24.895,39.4,36.5,36,35.4,16.65,31.11,15,,25,33.6,34.04,34.11,34,34.11,38.38,29,29.8571,36.48,,,32,0,26.12,,31.098729091,,29.28,40.342,,,,,62.65,35.8,,,38.15,8,30.13,,31.64,30.8,32.99445226,7.6898207205,33.6,0.4583233642,0.9688784187,35.5
3.5,6,UTEP,Utah St.,12.5,6.35,,6,12.62,,-0.03,7.167,7.5,6.491,9.9,8.5,9.9,11,11.25,11.22,9,,3.1,3.7,5.17,5.18,5.17,5.18,11.31,11,7.1318,14.48,,,10,0,11.62,3.46,13.966411761,,9.08,15.3343,,,,,24.75,4,,,8.96,5,9.31,,12.39,15.4,9.2516808822,4.5752310977,9.195,0.5559035741,0.7115660583,6.5
12.5,12,Coastal Carolina,Virginia,-1.5,13.55,,12,19.85,,8.37,13,15.06,14.317,21.7,19.2,21.5,7,7.31,9.26,1,,6.1,11.7,13.78,13.81,13.77,13.81,11.12,9,7.4773,13.21,,,12,0,-0.35,5.21,8.979849247,,10.06,4.1099,,,,,7.65,11.1,,,9.8,-5,11.34,,5.67,20.5,10.818445812,5.6748773735,11.11,0.4798395044,0.738744583,12
17.5,17.5,Kennesaw St.,Wake Forest,24,19.7,,18,22.38,,8.35,14.389,22.72,24.518,23,20.8,21.5,25.8,16.3,28.01,12.5,,12.6,17.3,21.68,21.72,21.66,21.72,26.23,19,9.2605,21.88,,,,0,7.15,26.16,20.143665644,,20.6,23.7652,,,,,25.8,18,,,19.292,8,18.21,,22.17,36.4,20.420239018,5.8286531361,21.66,0.5496390577,0.8855757008,18
18.5,22,Colorado St.,Washington,18.5,20.73,,22,21.08,,14.32,15.5,20.5,10.126,25.3,23.5,25.2,21,11.04,23.79,4.5,,17,19.1,20.86,20.9,20.84,20.9,23.22,13,15.0269,21.2,,,19,0,9.36,30.01,15.593791122,,19.07,20.1782,,,,,25.25,18.8,,,23.1805,8,18.87,,21.27,35.7,19.53931642,5.7853935655,20.615,0.45812205,0.8754266776,22
18,18,Miami (Ohio),Wisconsin,2,20.09,,17.5,17.41,,11.1,13.556,14.41,14.54,27.1,24,24.9,14.6,5.23,18.84,-5,,9.2,17.1,19.32,19.36,19.3,19.36,15.67,14,11.2897,11.33,,,15,0,-1.62,16.52,5.134341234,,12.3,14.6103,,,,,19.7,20.1,,,14.9555,1,10.2,,12.02,27.3,14.581273368,7.1804567694,14.7829,0.442846646,0.7979038178,18
